date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:41:15	63864/63864	---MCZ	200	added ('OK')	text/html	etag:W/%22f978-I9r5VSy+Jges/VZIz67WGqll4ew%22	https://support.makerbot.com/product/makerbot-replicator-miniplus/getting-started	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-replicator-miniplus/getting-started.html	(from https://support.makerbot.com/product/makerbot-replicator-miniplus)
17:41:16	63355/63355	---MCZ	200	added ('OK')	text/html	etag:W/%22f77b-CdyaLwzJ/zZ0jxWq/zwX4PUI8YQ%22	https://support.makerbot.com/product/makerbot-replicator-miniplus/setup	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-replicator-miniplus/setup.html	(from https://support.makerbot.com/product/makerbot-replicator-miniplus)
17:41:17	60825/60825	---MCZ	200	added ('OK')	text/html	etag:W/%22ed99-/qCqmiGrU+IUIbKa0OekR8T2vf8%22	https://support.makerbot.com/product/makerbot-replicator-miniplus/print-quality	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-replicator-miniplus/print-quality.html	(from https://support.makerbot.com/product/makerbot-replicator-miniplus)
17:41:18	60881/60881	---MCZ	200	added ('OK')	text/html	etag:W/%22edd1-0LqMn3EJkwPaYxGNmO6cMH8LBw4%22	https://support.makerbot.com/product/makerbot-replicator-miniplus/printer-maintenance	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-replicator-miniplus/printer-maintenance.html	(from https://support.makerbot.com/product/makerbot-replicator-miniplus)
17:41:18	69304/69304	---MCZ	200	added ('OK')	text/html	etag:W/%2210eb8-iDAZfebYbnWpT6pajgpEF7jfO0s%22	https://support.makerbot.com/product/makerbot-replicator-miniplus/error-codes	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-replicator-miniplus/error-codes.html	(from https://support.makerbot.com/product/makerbot-replicator-miniplus)
17:41:19	60779/60779	---MCZ	200	added ('OK')	text/html	etag:W/%22ed6b-d7FjUu+s9wNQK+dDsVnvuxuVERc%22	https://support.makerbot.com/product/makerbot-replicator-miniplus/printer-tips	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-replicator-miniplus/printer-tips.html	(from https://support.makerbot.com/product/makerbot-replicator-miniplus)
17:41:20	63459/63459	---MCZ	200	added ('OK')	text/html	etag:W/%22f7e3-r+I70Vjdr2BW+WZ5LOkj2qeC3Tg%22	https://support.makerbot.com/product/makerbot-replicator-miniplus/printing	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-replicator-miniplus/printing.html	(from https://support.makerbot.com/product/makerbot-replicator-miniplus)
17:41:21	251/251	---M--	200	added ('OK')	application/octet-stream	etag:%2215250916e0e0ef5c74a0e06784f7bfd9%22	http://images.makerbot.com/support/production/mb-print-icon-ryQBtB5te.PNG	C:/Users/EXC_TECH/Downloads/mkaerbot/images.makerbot.com/support/production/mb-print-icon-ryQBtB5te.PNG	(from https://support.makerbot.com/product/makerbot-replicator-miniplus)
17:41:21	60305/60305	---MCZ	200	added ('OK')	text/html	etag:W/%22eb91-zRYuTAjNjJW1+bgfdTL3bEET3tI%22	https://support.makerbot.com/product/makerbot-replicator-miniplus/repacking	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-replicator-miniplus/repacking.html	(from https://support.makerbot.com/product/makerbot-replicator-miniplus)
17:41:22	60790/60790	---MCZ	200	added ('OK')	text/html	etag:W/%22ed76-PE+sYofyy7XOBscoWLntG18VTtc%22	https://support.makerbot.com/product/makerbot-replicator-miniplus/electrical	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-replicator-miniplus/electrical.html	(from https://support.makerbot.com/product/makerbot-replicator-miniplus)
17:41:23	60387/60387	---MCZ	200	added ('OK')	text/html	etag:W/%22ebe3-67jqTEycvQXiSi6fTwL3CWEYvD0%22	https://support.makerbot.com/product/makerbot-replicator-miniplus/mechanical	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-replicator-miniplus/mechanical.html	(from https://support.makerbot.com/product/makerbot-replicator-miniplus)
17:41:23	63424/63424	---MCZ	200	added ('OK')	text/html	etag:W/%22f7c0-i16bSgoofiEt3qv/b/G+eE6azKk%22	https://support.makerbot.com/product/makerbot-replicator/smart-extruderplus	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-replicator/smart-extruderplus.html	(from https://support.makerbot.com/product/makerbot-replicator)
17:41:24	66004/66004	---MCZ	200	added ('OK')	text/html	etag:W/%22101d4-GsdA2FYrIm0RzTU/823cGH9rTwY%22	https://support.makerbot.com/product/makerbot-replicator/getting-started	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-replicator/getting-started.html	(from https://support.makerbot.com/product/makerbot-replicator)
17:41:25	63010/63010	---MCZ	200	added ('OK')	text/html	etag:W/%22f622-iR/+3+mkKylFwYu8eKxqLBWmoT4%22	https://support.makerbot.com/product/makerbot-replicator/smart-extruder	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-replicator/smart-extruder.html	(from https://support.makerbot.com/product/makerbot-replicator)
17:41:26	63299/63299	---MCZ	200	added ('OK')	text/html	etag:W/%22f743-fFbLqeumqP4noljrZr22brLtwjs%22	https://support.makerbot.com/product/makerbot-replicator/smart-extruderplus-smart-extruder	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-replicator/smart-extruderplus-smart-extruder.html	(from https://support.makerbot.com/product/makerbot-replicator)
17:41:27	61479/61479	---MCZ	200	added ('OK')	text/html	etag:W/%22f027-hat/FT9v3NLzw/SrBzoIsHAF1SI%22	https://support.makerbot.com/product/makerbot-replicator/printer-tips	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-replicator/printer-tips.html	(from https://support.makerbot.com/product/makerbot-replicator)
17:41:27	64255/64255	---MCZ	200	added ('OK')	text/html	etag:W/%22faff-iJg+6z3BpgvwJmZwkNx6nU2e3Es%22	https://support.makerbot.com/product/makerbot-replicator/setup	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-replicator/setup.html	(from https://support.makerbot.com/product/makerbot-replicator)
17:41:28	61213/61213	---MCZ	200	added ('OK')	text/html	etag:W/%22ef1d-vc7XlQO8tHzHSNheO9S5T7qHhsA%22	https://support.makerbot.com/product/makerbot-replicator/printer-maintenance	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-replicator/printer-maintenance.html	(from https://support.makerbot.com/product/makerbot-replicator)
17:41:29	61141/61141	---MCZ	200	added ('OK')	text/html	etag:W/%22eed5-pu26nQDRo+zKv6fbZGog4f5fF1k%22	https://support.makerbot.com/product/makerbot-replicator/print-quality	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-replicator/print-quality.html	(from https://support.makerbot.com/product/makerbot-replicator)
17:41:30	62242/62242	---MCZ	200	added ('OK')	text/html	etag:W/%22f322-f9ecZ9hWDDHVXOxzWs7C4XYQCeg%22	https://support.makerbot.com/product/makerbot-replicator/control-panel	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-replicator/control-panel.html	(from https://support.makerbot.com/product/makerbot-replicator)
17:41:31	69353/69353	---MCZ	200	added ('OK')	text/html	etag:W/%2210ee9-eyA0hemM/MOJ3FCTjORIGQQ+XJA%22	https://support.makerbot.com/product/makerbot-replicator/error-codes	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-replicator/error-codes.html	(from https://support.makerbot.com/product/makerbot-replicator)
17:41:31	65081/65081	---MCZ	200	added ('OK')	text/html	etag:W/%22fe39-fBI7X8aAsNrg3eAd5TtPfzCfNX4%22	https://support.makerbot.com/product/makerbot-replicator/printing	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-replicator/printing.html	(from https://support.makerbot.com/product/makerbot-replicator)
17:41:32	60198/60198	---MCZ	200	added ('OK')	text/html	etag:W/%22eb26-FFD5lzKfCzTAmp+F828rgdgHq5Y%22	https://support.makerbot.com/product/makerbot-replicator/firmware	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-replicator/firmware.html	(from https://support.makerbot.com/product/makerbot-replicator)
17:41:33	61127/61127	---MCZ	200	added ('OK')	text/html	etag:W/%22eec7-j2VvHmkjWaUzHTEtfo70xrO6Nts%22	https://support.makerbot.com/product/makerbot-replicator/electrical	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-replicator/electrical.html	(from https://support.makerbot.com/product/makerbot-replicator)
17:41:34	60653/60653	---MCZ	200	added ('OK')	text/html	etag:W/%22eced-3eis/foxGJXR4pcWvWgzlcrj2ME%22	https://support.makerbot.com/product/makerbot-replicator/camera	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-replicator/camera.html	(from https://support.makerbot.com/product/makerbot-replicator)
17:41:34	60310/60310	---MCZ	200	added ('OK')	text/html	etag:W/%22eb96-zHzF7HzsgQHs/4BZPV8q6Scn7c8%22	https://support.makerbot.com/product/makerbot-replicator/mechanical	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-replicator/mechanical.html	(from https://support.makerbot.com/product/makerbot-replicator)
17:41:36	65389/65389	---MCZ	200	added ('OK')	text/html	etag:W/%22ff6d-ZrbvoGU6s+YkTC2IgjiWX1K1re8%22	https://support.makerbot.com/product/makerbot-replicator-mini/getting-started	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-replicator-mini/getting-started.html	(from https://support.makerbot.com/product/makerbot-replicator-mini)
17:41:36	63546/63546	---MCZ	200	added ('OK')	text/html	etag:W/%22f83a-1InoAodWAAtjnnW7ie+KSFiYwvU%22	https://support.makerbot.com/product/makerbot-replicator-mini/smart-extruderplus	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-replicator-mini/smart-extruderplus.html	(from https://support.makerbot.com/product/makerbot-replicator-mini)
17:41:37	63393/63393	---MCZ	200	added ('OK')	text/html	etag:W/%22f7a1-B+lEizi2lQlglqCnErTzlKKXFkg%22	https://support.makerbot.com/product/makerbot-replicator-mini/smart-extruderplus-smart-extruder	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-replicator-mini/smart-extruderplus-smart-extruder.html	(from https://support.makerbot.com/product/makerbot-replicator-mini)
17:41:38	62278/62278	---MCZ	200	added ('OK')	text/html	etag:W/%22f346-ZX3eOwLGpbixsx1zmWP0Br/nUJA%22	https://support.makerbot.com/product/makerbot-replicator-mini/smart-extruder	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-replicator-mini/smart-extruder.html	(from https://support.makerbot.com/product/makerbot-replicator-mini)
17:41:39	62867/62867	---MCZ	200	added ('OK')	text/html	etag:W/%22f593-VvSP24UtEQBwtvbRU7zK3uQKqYE%22	https://support.makerbot.com/product/makerbot-replicator-mini/setup	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-replicator-mini/setup.html	(from https://support.makerbot.com/product/makerbot-replicator-mini)
17:41:39	61544/61544	---MCZ	200	added ('OK')	text/html	etag:W/%22f068-TZjUqp+0zqCFKZHTVEeIddiVE+4%22	https://support.makerbot.com/product/makerbot-replicator-mini/printer-tips	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-replicator-mini/printer-tips.html	(from https://support.makerbot.com/product/makerbot-replicator-mini)
17:41:40	61672/61672	---MCZ	200	added ('OK')	text/html	etag:W/%22f0e8-gVS1FcuohLb+5GaE/u9xAeYwDic%22	https://support.makerbot.com/product/makerbot-replicator-mini/print-quality	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-replicator-mini/print-quality.html	(from https://support.makerbot.com/product/makerbot-replicator-mini)
17:41:42	70647/70647	---MCZ	200	added ('OK')	text/html	etag:W/%22113f7-FgJ77JMiuXMnohQ/mHjhD+qPyL4%22	https://support.makerbot.com/product/makerbot-replicator-mini/error-codes	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-replicator-mini/error-codes.html	(from https://support.makerbot.com/product/makerbot-replicator-mini)
17:41:42	60272/60272	---MCZ	200	added ('OK')	text/html	etag:W/%22eb70-Fgrm+UJl2hM2fpkNP/ZuKEpjgiM%22	https://support.makerbot.com/product/makerbot-replicator-mini/firmware	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-replicator-mini/firmware.html	(from https://support.makerbot.com/product/makerbot-replicator-mini)
17:41:43	63936/63936	---MCZ	200	added ('OK')	text/html	etag:W/%22f9c0-Ozw/DJRuLBPLoExbWSKpGQxlOMU%22	https://support.makerbot.com/product/makerbot-replicator-mini/printing	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-replicator-mini/printing.html	(from https://support.makerbot.com/product/makerbot-replicator-mini)
17:41:44	60768/60768	---MCZ	200	added ('OK')	text/html	etag:W/%22ed60-CVzKAjhMYA9ad5/JLffUHSYb9dE%22	https://support.makerbot.com/product/makerbot-replicator-mini/electrical	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-replicator-mini/electrical.html	(from https://support.makerbot.com/product/makerbot-replicator-mini)
17:41:45	61956/61956	---MCZ	200	added ('OK')	text/html	etag:W/%22f204-hHKRNBTCTIvfS4+FQV6cdekOSzQ%22	https://support.makerbot.com/product/makerbot-replicator-2/setup	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-replicator-2/setup.html	(from https://support.makerbot.com/product/makerbot-replicator-2)
17:41:45	63050/63050	---MCZ	200	added ('OK')	text/html	etag:W/%22f64a-4qdvHDl/NRmFWiLJChFaFJRn91A%22	https://support.makerbot.com/product/makerbot-replicator-2/getting-started	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-replicator-2/getting-started.html	(from https://support.makerbot.com/product/makerbot-replicator-2)
17:41:46	63137/63137	---MCZ	200	added ('OK')	text/html	etag:W/%22f6a1-9IMD5wuEBoOfuP7ptcOq+rF5BUg%22	https://support.makerbot.com/product/makerbot-replicator-2/extruder	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-replicator-2/extruder.html	(from https://support.makerbot.com/product/makerbot-replicator-2)
17:41:47	61573/61573	---MCZ	200	added ('OK')	text/html	etag:W/%22f085-IjnDqgeBcss+mog8CyFNNPMisv0%22	https://support.makerbot.com/product/makerbot-replicator-2/electrical	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-replicator-2/electrical.html	(from https://support.makerbot.com/product/makerbot-replicator-2)
17:41:48	64481/64481	---MCZ	200	added ('OK')	text/html	etag:W/%22fbe1-YSKaGmqhiIjhaQMMBcKcU9rMqwI%22	https://support.makerbot.com/product/makerbot-replicator-2/printer-maintenance	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-replicator-2/printer-maintenance.html	(from https://support.makerbot.com/product/makerbot-replicator-2)
17:41:49	63402/63402	---MCZ	200	added ('OK')	text/html	etag:W/%22f7aa-UMwu3JqYe+zEb32EwVCGEv8wJxA%22	https://support.makerbot.com/product/makerbot-replicator-2/printing	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-replicator-2/printing.html	(from https://support.makerbot.com/product/makerbot-replicator-2)
17:41:50	60328/60328	---MCZ	200	added ('OK')	text/html	etag:W/%22eba8-t8O/7y31yWAq3yVFpamqVxuyUCc%22	https://support.makerbot.com/product/makerbot-replicator-2/print-quality	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-replicator-2/print-quality.html	(from https://support.makerbot.com/product/makerbot-replicator-2)
17:41:51	60304/60304	---MCZ	200	added ('OK')	text/html	etag:W/%22eb90-Q5N/zbGsgnlYB4vHiuXj0jtQFFM%22	https://support.makerbot.com/product/makerbot-replicator-2/printing-tips	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-replicator-2/printing-tips.html	(from https://support.makerbot.com/product/makerbot-replicator-2)
17:41:51	60317/60317	---MCZ	200	added ('OK')	text/html	etag:W/%22eb9d-cgwfOmwIYPuOP6GNe4gr5BUimrs%22	https://support.makerbot.com/product/makerbot-replicator-2/mechanical	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-replicator-2/mechanical.html	(from https://support.makerbot.com/product/makerbot-replicator-2)
17:41:52	61920/61920	---MCZ	200	added ('OK')	text/html	etag:W/%22f1e0-xtWlHH0IzqwSmreNMHSPBp/HqO4%22	https://support.makerbot.com/product/makerbot-replicator-2x/setup	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-replicator-2x/setup.html	(from https://support.makerbot.com/product/makerbot-replicator-2x)
17:41:53	63891/63891	---MCZ	200	added ('OK')	text/html	etag:W/%22f993-eIuFSPf7M5mf/lHr4MULn/ihqqQ%22	https://support.makerbot.com/product/makerbot-replicator-2x/getting-started	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-replicator-2x/getting-started.html	(from https://support.makerbot.com/product/makerbot-replicator-2x)
17:41:54	63655/63655	---MCZ	200	added ('OK')	text/html	etag:W/%22f8a7-+L2EWtnkx/AN9Eof2iMBHMlmQVQ%22	https://support.makerbot.com/product/makerbot-replicator-2x/extruders	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-replicator-2x/extruders.html	(from https://support.makerbot.com/product/makerbot-replicator-2x)
17:41:55	62042/62042	---MCZ	200	added ('OK')	text/html	etag:W/%22f25a-35D+Hweb5jv4Gaiar0meBimcfYY%22	https://support.makerbot.com/product/makerbot-replicator-2x/electrical	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-replicator-2x/electrical.html	(from https://support.makerbot.com/product/makerbot-replicator-2x)
17:41:56	65175/65175	---MCZ	200	added ('OK')	text/html	etag:W/%22fe97-xiZaLAmBigPlp6M97j20uaI0gxM%22	https://support.makerbot.com/product/makerbot-replicator-2x/printing	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-replicator-2x/printing.html	(from https://support.makerbot.com/product/makerbot-replicator-2x)
17:41:56	60782/60782	---MCZ	200	added ('OK')	text/html	etag:W/%22ed6e-JPUidg9AyndC+oas296yS94aAwo%22	https://support.makerbot.com/product/makerbot-replicator-2x/print-quality	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-replicator-2x/print-quality.html	(from https://support.makerbot.com/product/makerbot-replicator-2x)
17:41:57	63699/63699	---MCZ	200	added ('OK')	text/html	etag:W/%22f8d3-V84lXH+f/pB/tEwC2miW/9Bb5bg%22	https://support.makerbot.com/product/makerbot-replicator-2x/printer-maintenance	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-replicator-2x/printer-maintenance.html	(from https://support.makerbot.com/product/makerbot-replicator-2x)
17:41:58	60316/60316	---MCZ	200	added ('OK')	text/html	etag:W/%22eb9c-mqFUz6Cis71fSXG0CPF/IptDzNw%22	https://support.makerbot.com/product/makerbot-replicator-2x/printing-tips	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-replicator-2x/printing-tips.html	(from https://support.makerbot.com/product/makerbot-replicator-2x)
17:41:59	61234/61234	---MCZ	200	added ('OK')	text/html	etag:W/%22ef32-gUsMg8YetCj2rBpdy75PxMQx2DI%22	https://support.makerbot.com/product/makerbot-replicator-2x/mechanical	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-replicator-2x/mechanical.html	(from https://support.makerbot.com/product/makerbot-replicator-2x)
17:41:59	62480/62480	---MCZ	200	added ('OK')	text/html	etag:W/%22f410-wOW+RAztx/aRYm4M3dujkUHzkXY%22	https://support.makerbot.com/product/makerbot-desktop-software/software-problems	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-desktop-software/software-problems.html	(from https://support.makerbot.com/product/makerbot-desktop-software)
17:42:00	61780/61780	---MCZ	200	added ('OK')	text/html	etag:W/%22f154-r1X0fXlKNW3+GmULjsPvDGqzdBQ%22	https://support.makerbot.com/product/makerbot-desktop-software/installation-and-setup	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-desktop-software/installation-and-setup.html	(from https://support.makerbot.com/product/makerbot-desktop-software)
17:42:01	62032/62032	---MCZ	200	added ('OK')	text/html	etag:W/%22f250-E1UIi7EKcXkbVjBJWY3GU51SACY%22	https://support.makerbot.com/product/makerbot-desktop-software/firmware	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-desktop-software/firmware.html	(from https://support.makerbot.com/product/makerbot-desktop-software)
17:42:02	65253/65253	---MCZ	200	added ('OK')	text/html	etag:W/%22fee5-eWkE/hUr1y+iFIwiEdfnZGgLWHs%22	https://support.makerbot.com/product/makerbot-desktop-software/using-makerbot-desktop	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-desktop-software/using-makerbot-desktop.html	(from https://support.makerbot.com/product/makerbot-desktop-software)
17:42:03	60339/60339	---MCZ	200	added ('OK')	text/html	etag:W/%22ebb3-sy7uFRBBsFhBYz1nhq31bATpgQA%22	https://support.makerbot.com/product/makerbot-desktop-software/printing-tips	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-desktop-software/printing-tips.html	(from https://support.makerbot.com/product/makerbot-desktop-software)
17:42:04	61047/61047	---MCZ	200	added ('OK')	text/html	etag:W/%22ee77-936zP6gsHtqsftaEllLNFVMgiAE%22	https://support.makerbot.com/product/makerbot-desktop-software/print-settings	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-desktop-software/print-settings.html	(from https://support.makerbot.com/product/makerbot-desktop-software)
17:42:04	60437/60437	---MCZ	200	added ('OK')	text/html	etag:W/%22ec15-sWQITFFi3olPEIZBhxr1jF9ZVCA%22	https://support.makerbot.com/product/makerbot-desktop-software/remote-monitoring	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-desktop-software/remote-monitoring.html	(from https://support.makerbot.com/product/makerbot-desktop-software)
17:42:05	62674/62674	---MCZ	200	added ('OK')	text/html	etag:W/%22f4d2-Eulj3a6T9lCgjlB7fiaDWvj0w/Y%22	https://support.makerbot.com/product/makerbot-digitizer/setup	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-digitizer/setup.html	(from https://support.makerbot.com/product/makerbot-digitizer)
17:42:06	64061/64061	---MCZ	200	added ('OK')	text/html	etag:W/%22fa3d-2N9hrBL2cFN11BEKMsVhEGdTn/A%22	https://support.makerbot.com/product/makerbot-digitizer/getting-started	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-digitizer/getting-started.html	(from https://support.makerbot.com/product/makerbot-digitizer)
17:42:07	60709/60709	---MCZ	200	added ('OK')	text/html	etag:W/%22ed25-T6Br5cSxx4viTCpsG1a4nJE1zQM%22	https://support.makerbot.com/product/makerbot-digitizer/calibration	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-digitizer/calibration.html	(from https://support.makerbot.com/product/makerbot-digitizer)
17:42:07	60292/60292	---MCZ	200	added ('OK')	text/html	etag:W/%22eb84-44y9on5ctRGVLg1aWJKcuH6uxfg%22	https://support.makerbot.com/product/makerbot-digitizer/scanning-tips	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-digitizer/scanning-tips.html	(from https://support.makerbot.com/product/makerbot-digitizer)
17:42:08	62750/62750	---MCZ	200	added ('OK')	text/html	etag:W/%22f51e-VGAEtZO+ny7++kPPss2p+uhabcY%22	https://support.makerbot.com/product/makerbot-digitizer/scanning	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-digitizer/scanning.html	(from https://support.makerbot.com/product/makerbot-digitizer)
17:42:11	81578/81578	---MCZ	200	added ('OK')	text/html	etag:W/%2213eaa-dg7VSzESD6EuvbFTTmsqIq64sQI%22	https://support.makerbot.com/product/earlier-products/replicator-original	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/earlier-products/replicator-original.html	(from https://support.makerbot.com/product/earlier-products)
17:42:12	66458/66458	---MCZ	200	added ('OK')	text/html	etag:W/%221039a-CMJ/bcSt8MuLpmztrQavS8wfIy4%22	https://support.makerbot.com/product/earlier-products/replicatorg	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/earlier-products/replicatorg.html	(from https://support.makerbot.com/product/earlier-products)
17:42:13	60990/60990	---MCZ	200	added ('OK')	text/html	etag:W/%22ee3e-nX3CLasruCYJELk+4uIIhoY9/I0%22	https://support.makerbot.com/product/earlier-products/thing-o-matic	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/earlier-products/thing-o-matic.html	(from https://support.makerbot.com/product/earlier-products)
17:42:14	60964/60964	---MCZ	200	added ('OK')	text/html	etag:W/%22ee24-P68rWoxlavmSNgbBAzaqfjxhA8o%22	https://support.makerbot.com/product/earlier-products/cupcake-cnc	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/earlier-products/cupcake-cnc.html	(from https://support.makerbot.com/product/earlier-products)
17:42:14	61380/61380	---MCZ	200	added ('OK')	text/html	etag:W/%22efc4-Es9ERRsgwf0UgN4hRcNPQ/HhT70%22	https://support.makerbot.com/product/makerbot-university/im-having-issues-accessing-makerbot-university	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-university/im-having-issues-accessing-makerbot-university.html	(from https://support.makerbot.com/product/makerbot-university)
17:42:15	61329/61329	---MCZ	200	added ('OK')	text/html	etag:W/%22ef91-xRIJML8/tPAojzffZJxODoxosMQ%22	https://support.makerbot.com/product/makerbot-university/im-having-issues-with-the-certification-process	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/makerbot-university/im-having-issues-with-the-certification-process.html	(from https://support.makerbot.com/product/makerbot-university)
17:42:16	60960/60960	---MCZ	200	added ('OK')	text/html	etag:W/%22ee20-aU5LIHTCv/VRkr9GcT4J7jZV6UE%22	https://support.makerbot.com/product/my-makerbot/getting-started	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/my-makerbot/getting-started.html	(from https://support.makerbot.com/product/my-makerbot)
17:42:17	62333/62333	---MCZ	200	added ('OK')	text/html	etag:W/%22f37d-CKKpLXRVbZaBuDUQEzuiiP5LfGY%22	https://support.makerbot.com/product/orders-and-shipping/general-questions	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/orders-and-shipping/general-questions.html	(from https://support.makerbot.com/product/orders-and-shipping)
17:42:18	61120/61120	---MCZ	200	added ('OK')	text/html	etag:W/%22eec0-49Y6xZhB/PyDhkj9zFGUaLkpxE8%22	https://support.makerbot.com/product/orders-and-shipping/shipping	C:/Users/EXC_TECH/Downloads/mkaerbot/support.makerbot.com/product/orders-and-shipping/shipping.html	(from https://support.makerbot.com/product/orders-and-shipping)
